filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./src/bison-fixits.gcda, 'lib/gl_xlist.h', 83.33, 6, 100.00, 2
./src/bison-nullable.gcda, 'src/nullable.c', 78.00, 50, 75.00, 32
./src/bison-muscle-tab.gcda, 'src/muscle-tab.c', 78.35, 328, 59.81, 418
./src/bison-reader.gcda, 'src/reader.c', 46.57, 408, 54.40, 250
./src/bison-reader.gcda, 'src/gram.h', 100.00, 4, 100.00, 4
./src/bison-location.gcda, 'src/location.c', 92.77, 235, 85.12, 215
./src/bison-location.gcda, 'src/system.h', 100.00, 4, 0.00, 0.00
./src/bison-location.gcda, 'lib/mbfile.h', 100.00, 4, 0.00, 0.00
./src/bison-main.gcda, 'src/main.c', 90.40, 125, 95.00, 40
./src/bison-uniqstr.gcda, 'src/uniqstr.c', 79.31, 58, 100.00, 16
./src/bison-lssi.gcda, 'src/lssi.c', 0.00, 153, 0.00, 140
./src/bison-lssi.gcda, 'lib/gl_xlist.h', 0.00, 11, 0.00, 10
./src/bison-lssi.gcda, 'lib/gl_list.h', 0.00, 20, 0.00, 0.00
./src/bison-lssi.gcda, 'src/gram.h', 0.00, 6, 0.00, 10
./src/bison-lssi.gcda, 'lib/bitset.h', 0.00, 13, 0.00, 16
./src/bison-InadequacyList.gcda, 'src/InadequacyList.c', 0.00, 30, 0.00, 12
./src/bison-InadequacyList.gcda, 'lib/bitset.h', 0.00, 6, 0.00, 2
./src/bison-state.gcda, 'src/state.c', 63.91, 169, 53.12, 64
./src/bison-state.gcda, 'lib/bitset.h', 84.62, 13, 100.00, 4
./src/bison-complain.gcda, 'src/complain.c', 77.01, 261, 91.79, 195
./src/bison-complain.gcda, 'lib/c-ctype.h', 100.00, 2, 100.00, 2
./src/bison-complain.gcda, 'lib/textstyle.h', 96.97, 33, 60.00, 20
./src/bison-strversion.gcda, 'src/strversion.c', 69.57, 23, 68.75, 32
./src/bison-lr0.gcda, 'src/lr0.c', 78.74, 127, 77.42, 62
./src/bison-lr0.gcda, 'src/gram.h', 100.00, 6, 100.00, 4
./src/bison-lr0.gcda, 'lib/bitset.h', 85.71, 7, 100.00, 2
./src/bison-reduce.gcda, 'src/reduce.c', 49.70, 165, 54.79, 146
./src/bison-reduce.gcda, 'lib/bitset.h', 84.62, 13, 66.67, 30
./src/bison-reduce.gcda, 'src/gram.h', 0.00, 4, 0.00, 0.00
./src/bison-counterexample.gcda, 'src/counterexample.c', 0.59, 507, 0.76, 262
./src/bison-counterexample.gcda, 'src/gram.h', 0.00, 14, 0.00, 32
./src/bison-counterexample.gcda, 'lib/gl_list.h', 0.00, 48, 0.00, 0.00
./src/bison-counterexample.gcda, 'lib/bitset.h', 0.00, 13, 0.00, 6
./src/bison-counterexample.gcda, 'lib/gl_xlist.h', 0.00, 26, 0.00, 20
./src/bison-counterexample.gcda, 'src/derivation.h', 0.00, 11, 0.00, 2
./src/bison-counterexample.gcda, 'src/system.h', 0.00, 2, 0.00, 2
./src/bison-counterexample.gcda, 'src/parse-simulation.h', 0.00, 7, 0.00, 2
./src/bison-counterexample.gcda, 'src/state-item.h', 0.00, 7, 0.00, 2
