filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./gas/config/tc-i386.gcda, 'config/tc-i386.c', 42.38, 6109, 46.59, 5761
./gas/config/tc-i386.gcda, '../bfd/bfd.h', 41.18, 17, 16.67, 12
./gas/config/tc-i386.gcda, 'config/tc-i386-intel.c', 0.96, 523, 0.43, 460
./gas/config/tc-i386.gcda, 'hash.h', 95.83, 24, 60.00, 20
./gas/config/obj-elf.gcda, 'config/obj-elf.c', 40.31, 1357, 47.83, 807
./gas/config/obj-elf.gcda, 'hash.h', 8.33, 24, 0.00, 6
./gas/config/obj-elf.gcda, '../bfd/bfd.h', 30.77, 13, 33.33, 6
./gas/config/obj-elf.gcda, 'as.h', 100.00, 4, 0.00, 0.00
directory, /home/ubuntu/configuration-fuzzer/afl-targets/binutils
total_no_of_statements, 73643
total_statement_coverage_%, 17.41%
total_no_of_branches, 53008
total_branch_coverage_%, 14.15%
