filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./lib/libbison_a-fatal-signal.gcda, 'lib/fatal-signal.c', 0.00, 112, 0.00, 88
./lib/libbison_a-fatal-signal.gcda, 'lib/sig-handler.h', 0.00, 2, 0.00, 2
./lib/libbison_a-printf-args.gcda, 'lib/printf-args.c', 14.67, 75, 93.10, 29
./lib/libbison_a-bitsetv.gcda, 'lib/bitsetv.c', 3.75, 80, 3.70, 54
./lib/libbison_a-bitsetv.gcda, 'lib/bitset.h', 0.00, 13, 0.00, 6
./lib/libbison_a-pipe-safer.gcda, 'lib/pipe-safer.c', 0.00, 9, 0.00, 6
./lib/libbison_a-vasnprintf.gcda, 'lib/vasnprintf.c', 40.94, 254, 40.99, 283
./lib/libbison_a-vasnprintf.gcda, 'lib/xsize.h', 71.43, 7, 46.67, 30
./lib/libbison_a-hash.gcda, 'lib/hash.c', 30.03, 343, 39.18, 194
./lib/libbison_a-hash.gcda, 'lib/bitrotate.h', 0.00, 2, 0.00, 0.00
./lib/libbison_a-fd-safer.gcda, 'lib/fd-safer.c', 0.00, 8, 0.00, 2
./lib/libbison_a-bitset.gcda, 'lib/bitset.c', 1.71, 175, 2.22, 90
./lib/libbison_a-bitset.gcda, 'lib/bitset.h', 0.00, 20, 0.00, 6
./lib/libbison_a-spawn-pipe.gcda, 'lib/spawn-pipe.c', 0.00, 134, 0.00, 116
./lib/libbison_a-xhash.gcda, 'lib/xhash.c', 81.82, 11, 100.00, 4
./lib/libbison_a-obstack.gcda, 'lib/obstack.c', 40.40, 99, 42.86, 42
./lib/libbison_a-fseterr.gcda, 'lib/fseterr.c', 0.00, 3, 0.00, 0.00
./lib/libbison_a-xalloc-die.gcda, 'lib/xalloc-die.c', 0.00, 3, 0.00, 0.00
./lib/libbison_a-hard-locale.gcda, 'lib/hard-locale.c', 100.00, 4, 100.00, 6
./lib/libbison_a-gl_array_list.gcda, 'lib/gl_array_list.c', 0.00, 290, 0.00, 140
./lib/libbison_a-canonicalize.gcda, 'lib/canonicalize.c', 0.00, 165, 0.00, 146
./lib/libbison_a-canonicalize.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 13, 0.00, 18
./lib/libbison_a-c-strcasecmp.gcda, 'lib/c-strcasecmp.c', 0.00, 14, 0.00, 10
./lib/libbison_a-c-strcasecmp.gcda, 'lib/c-ctype.h', 0.00, 4, 0.00, 4
./lib/libbison_a-integer_length_l.gcda, 'lib/integer_length_l.c', 0.00, 3, 0.00, 2
./lib/libbison_a-hash-triple-simple.gcda, 'lib/hash-triple-simple.c', 0.00, 13, 0.00, 6
./lib/libbison_a-concat-filename.gcda, 'lib/concat-filename.c', 0.00, 21, 0.00, 22
./lib/libbison_a-xstrndup.gcda, 'lib/xstrndup.c', 0.00, 5, 0.00, 2
./lib/libbison_a-fopen-safer.gcda, 'lib/fopen-safer.c', 29.41, 17, 40.00, 10
./lib/libbison_a-findprog-in.gcda, 'lib/findprog-in.c', 0.00, 92, 0.00, 58
./lib/libbison_a-xmalloc.gcda, 'lib/xmalloc.c', 39.51, 81, 26.32, 76
./lib/libbison_a-xmalloc.gcda, 'lib/ialloc.h', 0.00, 13, 0.00, 14
./lib/libbison_a-xmalloc.gcda, 'lib/xalloc.h', 0.00, 2, 0.00, 0.00
./lib/libbison_a-vasprintf.gcda, 'lib/vasprintf.c', 70.00, 10, 100.00, 4
./lib/libbison_a-mbswidth.gcda, 'lib/mbswidth.c', 75.86, 58, 68.42, 38
./lib/libbison_a-sprintf.gcda, 'lib/sprintf.c', 0.00, 21, 0.00, 8
./lib/libbison_a-fcntl.gcda, 'lib/fcntl.c', 0.00, 51, 0.00, 22
./lib/libbison_a-quotearg.gcda, 'lib/quotearg.c', 54.78, 387, 62.11, 322
./lib/libbison_a-quotearg.gcda, 'lib/c-strcaseeq.h', 60.53, 38, 60.71, 56
./lib/libbison_a-quotearg.gcda, 'lib/c-ctype.h', 100.00, 3, 60.00, 20
./lib/libbison_a-asnprintf.gcda, 'lib/asnprintf.c', 0.00, 7, 0.00, 0.00
./lib/libbison_a-get-errno.gcda, 'lib/get-errno.c', 0.00, 5, 0.00, 0.00
./lib/malloc/libbison_a-scratch_buffer_dupfree.gcda, 'lib/malloc/scratch_buffer_dupfree.c', 0.00, 7, 0.00, 6
./lib/malloc/libbison_a-scratch_buffer_grow.gcda, 'lib/malloc/scratch_buffer_grow.c', 0.00, 14, 0.00, 6
./lib/malloc/libbison_a-scratch_buffer_grow.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 6, 0.00, 2
./lib/malloc/libbison_a-scratch_buffer_grow_preserve.gcda, 'lib/malloc/scratch_buffer_grow_preserve.c', 0.00, 18, 0.00, 8
./lib/malloc/libbison_a-scratch_buffer_grow_preserve.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 3, 0.00, 0.00
./lib/unistr/libbison_a-u8-uctomb-aux.gcda, 'lib/unistr/u8-uctomb-aux.c', 87.50, 16, 86.67, 15
./lib/glthread/libbison_a-lock.gcda, 'lib/glthread/lock.c', 0.00, 31, 0.00, 14
./lib/bitset/libbison_a-vector.gcda, 'lib/bitset/vector.c', 0.00, 439, 0.00, 212
