filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./src/libs/libgroff/libgroff_a-uniglyph.gcda, 'src/libs/libgroff/uniglyph.cpp', 100.00, 11, 100.00, 4
./src/libs/libgroff/libgroff_a-uniglyph.gcda, 'src/include/assert.h', 66.67, 3, 66.67, 6
./lib/vasnprintf.gcda, 'lib/vasnprintf.c', 40.78, 255, 37.46, 283
./lib/vasnprintf.gcda, 'lib/xsize.h', 71.43, 7, 46.67, 30
./lib/fseterr.gcda, 'lib/fseterr.c', 0.00, 3, 0.00, 0.00
./lib/printf-args.gcda, 'lib/printf-args.c', 22.67, 75, 93.10, 29
./lib/printf-parse.gcda, 'lib/printf-parse.c', 39.11, 225, 35.93, 231
./lib/printf-parse.gcda, 'lib/xsize.h', 0.00, 3, 0.00, 12
./lib/fprintf.gcda, 'lib/fprintf.c', 57.69, 26, 80.00, 10
directory, /home/ubuntu/configuration-fuzzer/afl-targets/groff
total_no_of_statements, 16731
total_statement_coverage_%, 48.75%
total_no_of_branches, 15024
total_branch_coverage_%, 40.78%
