filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./bfd/verilog.gcda, 'bfd.h', 0.00, 2, 0.00, 2
./bfd/elfxx-x86.gcda, 'elfxx-x86.c', 0.00, 1465, 0.00, 1147
./bfd/elfxx-x86.gcda, 'elf-bfd.h', 0.00, 16, 0.00, 52
./bfd/elfxx-x86.gcda, 'bfd.h', 0.00, 13, 0.00, 32
./bfd/cofflink.gcda, 'cofflink.c', 0.00, 1466, 0.00, 1103
./bfd/cofflink.gcda, 'bfd.h', 0.00, 32, 0.00, 79
./bfd/elf-eh-frame.gcda, 'elf-eh-frame.c', 0.00, 1135, 0.00, 1034
./bfd/elf-eh-frame.gcda, 'elf-bfd.h', 0.00, 2, 0.00, 20
./bfd/elf-eh-frame.gcda, 'bfd.h', 0.00, 4, 0.00, 12
./bfd/bfdio.gcda, 'bfdio.c', 0.00, 212, 0.00, 128
./bfd/bfdio.gcda, 'bfd.h', 0.00, 2, 0.00, 16
./binutils/bucomm.gcda, 'bucomm.c', 1.49, 268, 1.55, 129
./binutils/bucomm.gcda, '../bfd/bfd.h', 0.00, 6, 0.00, 10
./binutils/strings.gcda, 'strings.c', 30.71, 267, 42.76, 152
./binutils/strings.gcda, '../bfd/bfd.h', 0.00, 2, 0.00, 2
./binutils/version.gcda, 'version.c', 0.00, 5, 0.00, 0.00
./binutils/filemode.gcda, 'filemode.c', 0.00, 35, 0.00, 42
./zlib/libz_a-adler32.gcda, 'adler32.c', 0.00, 65, 0.00, 34
./zlib/libz_a-compress.gcda, 'compress.c', 0.00, 33, 0.00, 12
./zlib/libz_a-inflate.gcda, 'inflate.c', 0.00, 777, 0.00, 564
./zlib/libz_a-inflate.gcda, 'inffixed.h', 0.00, 2, 0.00, 2
./zlib/libz_a-inffast.gcda, 'inffast.c', 0.00, 177, 0.00, 68
./zlib/libz_a-crc32.gcda, 'crc32.c', 0.00, 74, 0.00, 60
./zlib/libz_a-trees.gcda, 'trees.c', 0.00, 332, 0.00, 224
./zlib/libz_a-deflate.gcda, 'deflate.c', 0.00, 886, 0.00, 732
./zlib/libz_a-zutil.gcda, 'zutil.c', 0.00, 23, 0.00, 0.00
./zlib/libz_a-inftrees.gcda, 'inftrees.c', 0.00, 125, 0.00, 65
directory, /home/ubuntu/configuration-fuzzer/afl-targets/binutils
total_no_of_statements, 53349
total_statement_coverage_%, 1.14%
total_no_of_branches, 38055
total_branch_coverage_%, 0.55%
