filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./bfd/pei-x86_64.gcda, 'pei-x86_64.c', 0.00, 254, 0.00, 169
./bfd/pei-x86_64.gcda, 'bfd.h', 0.00, 36, 0.00, 43
./bfd/pei-x86_64.gcda, 'peicode.h', 3.23, 526, 5.66, 212
./bfd/pei-x86_64.gcda, 'coff-x86_64.c', 0.00, 140, 0.00, 96
./bfd/pei-x86_64.gcda, 'libbfd.h', 0.00, 11, 0.00, 8
./bfd/elfxx-x86.gcda, 'elfxx-x86.c', 8.26, 1465, 4.88, 1147
./bfd/elfxx-x86.gcda, 'elf-bfd.h', 0.00, 16, 0.00, 52
./bfd/elfxx-x86.gcda, 'bfd.h', 0.00, 13, 0.00, 32
./bfd/elf-vxworks.gcda, 'elf-vxworks.c', 0.00, 121, 0.00, 86
./bfd/elf-vxworks.gcda, 'elf-bfd.h', 0.00, 2, 0.00, 2
./bfd/elf-vxworks.gcda, 'bfd.h', 0.00, 7, 0.00, 2
./bfd/libbfd.gcda, 'libbfd.c', 17.28, 405, 29.79, 94
./bfd/libbfd.gcda, 'bfd.h', 0.00, 4, 0.00, 4
./bfd/dwarf2.gcda, 'dwarf2.c', 0.27, 1828, 0.16, 1255
./bfd/dwarf2.gcda, 'bfd.h', 0.00, 12, 0.00, 4
./bfd/cofflink.gcda, 'cofflink.c', 0.00, 1466, 0.00, 1103
./bfd/cofflink.gcda, 'bfd.h', 0.00, 32, 0.00, 79
./bfd/simple.gcda, 'simple.c', 0.00, 107, 0.00, 24
./bfd/archive64.gcda, 'archive64.c', 0.00, 120, 0.00, 60
./bfd/archive64.gcda, 'bfd.h', 0.00, 4, 0.00, 2
./bfd/archive64.gcda, 'libbfd.h', 0.00, 11, 0.00, 8
./bfd/elf-attrs.gcda, 'elf-attrs.c', 0.00, 383, 0.00, 211
./bfd/elf-attrs.gcda, 'bfd.h', 0.00, 2, 0.00, 4
./bfd/elf64-x86-64.gcda, 'elf64-x86-64.c', 5.49, 1821, 4.45, 1529
./bfd/elf64-x86-64.gcda, 'elf-bfd.h', 0.00, 6, 0.00, 34
./bfd/elf64-x86-64.gcda, 'bfd.h', 0.00, 13, 0.00, 26
./bfd/elf-eh-frame.gcda, 'elf-eh-frame.c', 0.00, 1135, 0.00, 1034
./bfd/elf-eh-frame.gcda, 'elf-bfd.h', 0.00, 2, 0.00, 20
./bfd/elf-eh-frame.gcda, 'bfd.h', 0.00, 4, 0.00, 12
./bfd/bfdio.gcda, 'bfdio.c', 42.45, 212, 46.88, 128
./bfd/bfdio.gcda, 'bfd.h', 0.00, 2, 0.00, 16
./bfd/verilog.gcda, 'verilog.c', 0.00, 114, 0.00, 52
./bfd/verilog.gcda, 'bfd.h', 0.00, 2, 0.00, 2
./bfd/archures.gcda, 'archures.c', 32.14, 196, 67.53, 154
./bfd/archures.gcda, 'bfd.h', 50.00, 4, 50.00, 4
./bfd/syms.gcda, 'syms.c', 0.00, 399, 0.00, 275
./bfd/syms.gcda, 'bfd.h', 0.00, 12, 0.00, 12
./bfd/coffgen.gcda, 'coffgen.c', 1.28, 1246, 0.41, 975
./bfd/coffgen.gcda, 'bfd.h', 0.00, 28, 0.00, 138
./bfd/coffgen.gcda, 'libbfd.h', 36.36, 22, 50.00, 16
./gnulib/import/fcntl.gcda, 'fcntl.c', 31.37, 51, 27.27, 22
./gnulib/import/free.gcda, 'stdlib.h', 100.00, 1, 0.00, 0.00
./gnulib/import/free.gcda, 'free.c', 100.00, 7, 0.00, 0.00
